case_id,seed,timestamp,S,mu,delta,lf_success,lf_peak_force,lf_safety_violated,lf_max_rotation_deg,lf_wall_time,lf_connector_failed_t,hf_success,hf_peak_force,hf_safety_violated,hf_max_rotation_deg,hf_wall_time,hf_connector_failed_t,hf_failure_sequence,hf_n_failed,force_discrepancy,adequate_label,success_agree,safety_agree,speedup_ratio,phase
119,61,2026-09-21T15:19:18,110.68625176080943,0.3812042842026213,0.004030167518823425,0,21.126519937956008,1,0.09248482260187674,0.0013683279976248741,0.0,0,1.6467686954029355,1,0.01062095513507098,0.007258844038005918,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,11.829075508255709,0,1,1,5.304900616376867,lhs_main
118,60,2026-09-21T15:19:18,77.25896692427472,0.4895069793565693,0.006824657347591386,1,1.1961639496173206,0,0.0013049520170992728,0.005990435020066798,0.0,1,1.186151398256658,0,0.14318215641129942,0.00986902799922973,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.008441208580437965,1,1,1,1.6474643270764804,lhs_main
116,58,2026-09-21T15:19:18,60.46350089920501,0.281804346522947,0.00012480146876039827,1,61.311756609245236,0,0.0010423489716239796,0.028245680034160614,1.874,1,1.1854955436188244,0,0.0006987457339465873,0.009405313991010189,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,50.71825144284049,0,1,1,0.3329823880903312,lhs_main
120,62,2026-09-21T15:19:18,33.66631940764191,0.33174046531139967,0.001862956222296301,1,1.1856569303510982,0,0.0005590005288226443,0.005936787987593561,0.0,1,1.1854232957013373,0,0.008456320809879039,0.0092565729864873,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.00019708963929434845,1,1,1,1.5591887407519485,lhs_main
121,63,2026-09-21T15:19:18,105.8470002285168,0.7655113943519991,0.004423142729589472,1,1.2347500809217897,0,0.004768416242153959,0.006075063953176141,0.0,1,1.216600223126959,0,0.011683986954147614,0.010214309033472091,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.014918506054668587,1,1,1,1.6813500421064516,lhs_main
122,64,2026-09-21T15:19:18,41.08815856785092,0.5489744698627124,0.005839506914646913,1,1.1854958311030344,0,0.0036481485972530182,0.005830075009725988,0.0,0,1.6329725029285627,1,0.010037689415894462,0.006517286994494498,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.2740258461321464,0,0,0,1.1178736094513488,lhs_main
123,65,2026-09-21T15:19:18,29.512656522153527,0.39649958145805264,0.002713463541700406,1,1.1857464424892608,0,0.0006264729372392648,0.005763093009591103,0.0,1,1.185778514350369,0,0.008496048228075606,0.010375248966738582,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,2.7047092454511014e-05,1,1,1,1.8002917789929467,lhs_main
125,67,2026-09-21T15:19:18,51.5437232215956,0.5321889687391267,0.00446940933576437,1,1.1877975216389705,0,0.0006450106548825267,0.0060986269963905215,0.0,1,1.185466501883744,0,0.01205049309221039,0.009201419015880674,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.0019663311882051177,1,1,1,1.5087689444405343,lhs_main
126,68,2026-09-21T15:19:18,49.088593569531746,0.34810254250725103,0.004677370983354762,1,1.19859212240903,0,0.0009248088347868285,0.0060845100088045,0.0,1,1.1846718679357853,0,0.04770328324445378,0.009550083021167666,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.011750303902716776,1,1,1,1.569573064609699,lhs_main
127,69,2026-09-21T15:19:18,86.518722627712,0.26546037146146756,0.0032613284332814766,0,17.266065385528474,1,151.16782431114186,0.0015965329948812723,0.0,1,1.3187677739731365,0,0.0058870455700321305,0.009727911034133285,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,12.092574542908256,0,0,0,6.09314750482605,lhs_main
129,71,2026-09-21T15:19:18,110.90762455394972,0.37277421950935297,0.0038479832835983463,0,20.2304144882639,1,0.0991511047486961,0.0014923569979146123,0.0,0,1.6507839609997579,1,0.011229000560258984,0.005933766020461917,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,11.255034557042723,0,1,1,3.9761035923399257,lhs_main
128,70,2026-09-21T15:19:18,50.19545758537323,0.5128739329949141,0.0035564422503904566,1,1.1913555590307965,0,0.0007328834576600665,0.006026779999956489,0.0,1,1.189360181243202,0,0.019885339534175168,0.009170720994006842,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.0016776900883875249,1,1,1,1.521661815110731,lhs_main
124,66,2026-09-21T15:19:18,98.02931938534637,0.2648724847197885,0.0009110671561329749,1,98.82905043983983,0,0.004757327819415469,0.04383943899301812,2.962,1,1.1854946352202669,0,0.0020558747621218913,0.009636151022277772,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,82.36524477099572,0,1,1,0.2198055277078803,lhs_main
131,73,2026-09-21T15:19:18,106.1237957547807,0.42157788307519306,0.004533915478510099,1,1.1878206348173406,0,0.0010598816465354616,0.006051352946087718,0.0,1,1.6966538478953492,0,0.08180524410008386,0.009036684001330286,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.29990396315029244,0,1,1,1.493332826863557,lhs_main
133,75,2026-09-21T15:19:18,94.2076204670901,0.7721279870330093,0.005668804685859028,1,1.2638897077793523,0,0.004121466799943455,0.0058530609821900725,0.0,0,1.2300746876259523,1,0.009029184390389255,0.0065024279756471515,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.02749021705231824,0,0,0,1.1109448535446664,lhs_main
132,74,2026-09-21T15:19:18,39.92763747788932,0.6066772901129575,0.006814111905566073,1,1.1857057135904048,0,0.0035086137871103216,0.005862327991053462,0.0,1,1.185858660303364,0,0.06417300524744834,0.009080184972845018,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.00012897549942432712,1,1,1,1.5489042896784944,lhs_main
130,72,2026-09-21T15:19:18,104.76953757945736,0.7766251514748912,0.0025848614995908157,1,105.5874815188257,0,0.002859342288258805,0.04592891101492569,3.158,1,1.186677054697381,0,0.009933555506468364,0.01158903504256159,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,87.97743585827735,0,1,1,0.2523254914272942,lhs_main
134,76,2026-09-21T15:19:18,106.7468260077081,0.6250431530717132,0.007091539985536547,1,1.186007117107393,0,0.00280108309621258,0.0059692199574783444,0.0,1,1.185482668533505,0,0.011629584752704633,0.008986947010271251,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.00044239244301797317,1,1,1,1.5055479734855883,lhs_main
136,78,2026-09-21T15:19:18,55.5807218075693,0.5621363566448386,0.004648707579362662,1,1.1909425746489144,0,0.0007639720204477432,0.006141924008261412,0.0,1,1.1987440474578048,0,0.20306309968246797,0.00959523394703865,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.00650803883067043,1,1,1,1.5622521434866732,lhs_main
135,77,2026-09-21T15:19:18,48.05662196216821,0.38217089389699876,0.0025236441350104774,1,1.185707995565296,0,0.0006416124201624055,0.0061274339677765965,0.0,1,1.1857329569713828,0,0.0030051521574994073,0.009971457999199629,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,2.105145677195491e-05,1,1,1,1.627346463729886,lhs_main
138,80,2026-09-21T15:19:18,51.96464544341215,0.4264007400022707,0.007027863687522637,1,1.2149573481599603,0,0.0008542569125868548,0.005930790037382394,0.0,0,1.3735625053638325,1,0.03829864982607325,0.006881153967697173,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.1154699233449595,0,0,0,1.1602423832785405,lhs_main
137,79,2026-09-21T15:19:18,119.75952732704096,0.5713716607261892,0.0007427324868969297,1,120.55295800973968,0,0.0069660755731779335,0.05314183299196884,3.592,1,1.1864178688347329,0,0.00251282806510466,0.010313293023500592,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,100.61087520381288,0,1,1,0.19407108191129213,lhs_main
139,81,2026-09-21T15:19:18,90.05610740880982,0.16659506974431487,0.0021819630585487608,1,90.8975631782928,0,0.05781050991025022,0.04126230097608641,2.732,1,1.1854818935732516,0,0.0005670470654333287,0.00959364598384127,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,75.67562336554252,0,1,1,0.23250390203399646,lhs_main
140,82,2026-09-21T15:19:18,101.08318040621747,0.31329021475782326,0.002670648890861762,1,101.93230210381445,0,0.0685100836539652,0.045801348984241486,3.052,1,1.1856332250470254,0,0.002080793964646568,0.009342519042547792,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,84.97287926017047,0,1,1,0.2039791239721389,lhs_main
141,83,2026-09-21T15:19:18,74.31683851956588,0.3841417401565934,0.0015280961468920877,1,75.10461371885287,0,0.08740699413502306,0.03454145399155095,2.274,1,1.1859241042427788,0,0.0009699563443307584,0.00954286998603493,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,62.330033895219394,0,1,1,0.2762729672112,lhs_main
142,84,2026-09-21T15:19:18,65.13402775753343,0.6191976661355876,0.003390345552516439,1,1.2138189744364478,0,0.004227173501362096,0.005949567013885826,0.0,0,1.20389658852287,1,0.015241033746481746,0.007799100014381111,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.008241892209157343,0,0,0,1.3108685045783364,lhs_main
146,88,2026-09-21T15:19:18,82.44345295454994,0.7522841780001086,0.00724021346670659,1,1.2232907824338162,0,0.00429191465763601,0.0059943050146102905,0.0,1,1.2059022332139642,0,0.024505795750691402,0.009911965986248106,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.014419534802177232,1,1,1,1.6535638346879342,lhs_main
143,85,2026-09-21T15:19:18,79.08247108556445,0.6345611698440484,0.0003691980781059713,1,79.9324417088474,0,0.0024363329149678973,0.03647027903934941,2.414,1,1.1863691327714998,0,0.004265593276449129,0.011203853995539248,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,66.37569235480333,0,1,1,0.3072050527348834,lhs_main
144,86,2026-09-21T15:19:18,87.88378777205992,0.5895143822736513,0.0017025453521362975,1,88.69093461476827,0,0.11509976636830867,0.03985088801709935,2.668,1,1.1865472778487427,0,0.0027293436027589803,0.01004598499275744,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,73.74707183650402,0,1,1,0.2520893634402043,lhs_main
145,87,2026-09-21T15:19:18,81.59543922579407,0.709058017101462,0.0014162831450089135,1,82.41504304524673,0,0.10952081584625213,0.03765006497269496,2.486,1,1.1868436399848048,0,0.18348587763491137,0.010970394010655582,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,68.44052297091292,0,1,1,0.29137782414483654,lhs_main
147,89,2026-09-21T15:19:18,35.90185860112909,0.7398870429630351,0.002854852351161983,1,1.2060260878211628,0,0.005046658274877294,0.006040570035111159,0.0,1,1.187084385979383,0,0.00516739374042542,0.010535413981415331,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.015956491438603487,1,1,1,1.7441092347539444,lhs_main
148,90,2026-09-21T15:19:18,60.10530211978861,0.22142623407167136,0.005274694896042519,1,1.2338155977838157,0,0.0010329547723677461,0.006029135955031961,0.0,1,1.7466407820593377,0,0.7181159118980238,0.009686034987680614,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.2936065558201882,0,1,1,1.6065378289564989,lhs_main
149,91,2026-09-21T15:19:18,87.0958655195057,0.40318552395557294,0.005791654206721915,1,1.2019926435889476,0,0.0008175669647841779,0.006238826957996935,0.0,1,1.708579332836054,0,0.01099365362348462,0.00927844300167635,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.2964958544864452,0,1,1,1.4872095450224394,lhs_main
150,92,2026-09-21T15:19:18,105.63474161516112,0.6139453749194244,0.007053756014576023,1,1.1856233368051252,0,0.0045799411552729635,0.006032317003700882,0.0,1,1.1855892950528004,0,0.13771943540802548,0.009487964969594032,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,2.8712938339479667e-05,1,1,1,1.5728558303174514,lhs_main
151,93,2026-09-21T15:19:18,77.68919277129218,0.2146479939624104,0.005845244158511363,1,1.248725221016724,0,0.0011266058873834574,0.006095038028433919,0.0,1,1.484710314938483,0,0.026314469859202022,0.009497241990175098,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.15894352692736352,0,1,1,1.5581924092794142,lhs_main
152,94,2026-09-21T15:19:18,115.1437532432322,0.6772768083114313,0.00744436808617141,1,1.1909461291287362,0,0.0004884686760335858,0.006038774037733674,0.0,1,1.1889750288787253,0,0.011714828239697056,0.008941372972913086,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.0016578146740977141,1,1,1,1.4806602991008329,lhs_main
153,95,2026-09-21T15:19:18,90.64627050161647,0.7088491626756617,0.0032973438104777985,0,16.409389146624424,1,0.0922240061441341,0.0014795750030316412,0.0,1,1.2043923021736351,0,0.30187226264209643,0.009657415968831629,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,12.624621410324083,0,0,0,6.5271553987081665,lhs_main
154,96,2026-09-21T15:19:18,61.35395720182103,0.13494762242135336,0.005095122360489736,1,1.2441993864247434,0,0.00038394296384467315,0.005906236998271197,0.0,1,1.7177234970222741,0,0.00933227106081754,0.009294406976550817,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.2756695774485237,0,1,1,1.5736596718471278,lhs_main
155,97,2026-09-21T15:19:18,64.12581554322752,0.5216382943596146,0.005619067976446972,1,1.1856826441321442,0,0.0010963924524693273,0.00609924498712644,0.0,0,1.3929768239915787,1,0.015362223603832999,0.00785863003693521,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.14881380385456272,0,0,0,1.2884594820379032,lhs_main
157,99,2026-09-21T15:19:18,85.29698857415366,0.16404164887320538,0.007601023302879217,1,1.3127334918743503,0,0.0003602948666488676,0.005958106019534171,0.0,1,1.7481683485536643,0,0.5224314520210965,0.009739177010487765,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.24908062031872857,0,1,1,1.6346095518537305,lhs_main
159,101,2026-09-21T15:19:18,39.401524887188835,0.40395165182724313,0.007636022271688689,1,1.2346521932248518,0,0.001406045729811632,0.006056579004507512,0.0,1,1.1853832829816606,0,0.0785712863522436,0.00900696701137349,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.04156369585309344,1,1,1,1.4871377067268832,lhs_main
156,98,2026-09-21T15:19:18,77.53657222143545,0.17566594084690237,0.0006193453145897582,1,78.34624544541064,0,0.001270611799881313,0.035384449001867324,2.368,1,1.1854766927680649,0,0.0018456149219529385,0.009813404991291463,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,65.08838952579801,0,1,1,0.27733666252012534,lhs_main
160,102,2026-09-21T15:19:18,84.42184150182429,0.4991491747044231,0.007799698266233817,1,1.2056098538308153,0,0.0007819550870742601,0.005899925017729402,0.0,1,1.1851739645790893,0,0.03225116313442373,0.009341610013507307,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.01724294480176482,1,1,1,1.5833438535973876,lhs_main
158,100,2026-09-21T15:19:18,100.16707843648359,0.42893712513285076,0.0015450384470399512,1,100.96670253482385,0,0.09796131614818682,0.04500276001635939,3.024,1,1.185983919839974,0,0.0007094030652015281,0.009359537973068655,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,84.13328119022675,0,1,1,0.2079769767380107,lhs_main
162,104,2026-09-21T15:19:18,53.12526845422526,0.4022677466647139,0.002324051366218416,1,1.186981913672961,0,0.0005422364400707914,0.006082499981857836,0.0,1,1.1857993587205686,0,0.011250551092442222,0.011005215987097472,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.000997263950006019,1,1,1,1.8093244586802355,lhs_main
163,105,2026-09-21T15:19:18,89.54750789681543,0.5676884615892528,0.0060601444707999086,1,1.1855828615271882,0,0.0038507136836276835,0.0059661290142685175,0.0,1,1.186097844924502,0,0.010772414250495323,0.010535506997257471,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.00043418289605501163,1,1,1,1.7658865525805574,lhs_main
164,106,2026-09-21T15:19:18,69.7754484135177,0.5370364422590252,0.003821547450934008,1,1.193446501560089,0,0.0009947208535673073,0.006461269047576934,0.0,1,1.1893032694048251,0,0.06830788914021092,0.010179419012274593,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.003483747385422852,1,1,1,1.5754519642069411,lhs_main
165,107,2026-09-21T15:19:18,94.56414633836846,0.7809608640918708,0.0037140070073466004,0,18.675042014054245,1,0.22117174041313153,0.0017404379905201495,0.0,1,1.2092893400007687,0,0.03662586598314863,0.012471513007767498,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,14.442989031923803,0,0,0,7.165732462574117,lhs_main
161,103,2026-09-21T15:19:18,95.33681418963386,0.5833191825950446,0.0021014134197893156,1,96.13843093266627,0,0.0961290729663346,0.055126202991232276,2.884,1,1.1864923105510723,0,0.0024270474044236026,0.010466007050126791,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,80.02743699031163,0,1,1,0.1898553951156656,lhs_main
169,111,2026-09-21T15:19:18,90.26446826527743,0.12502943449352005,0.004359898721094069,1,1.228733753212608,0,0.00034665678834964065,0.005892810004297644,0.0,1,1.6231180435334998,0,0.010608892360074037,0.012794581998605281,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.2429794258600712,0,1,1,2.1712191618725454,lhs_main
166,108,2026-09-21T15:19:18,119.36071306685709,0.3753655468579399,0.0035235615225881413,1,120.20745078008184,0,0.08503659709269151,0.0575323179946281,3.5820000000000003,1,1.2709319062989792,0,0.008453154264804367,0.01804239203920588,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,93.58213314522277,0,1,1,0.3136044690723313,lhs_main
168,110,2026-09-21T15:19:18,91.99721274245836,0.3530784815580016,0.0010058908445154159,1,92.82895106687427,0,0.011630464868621296,0.04944394901394844,2.7880000000000003,1,1.1859214213804092,0,0.0005616096615462506,0.011182424961589277,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,77.27580258970416,0,1,1,0.22616366986452976,lhs_main
167,109,2026-09-21T15:19:18,110.2056347147878,0.7614989623393168,0.00127769763995918,1,111.03578029264978,0,0.09284876489358568,0.06092193198855966,3.3160000000000003,1,1.1863793095044324,0,0.005324892995225703,0.01166112901410088,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,92.59214157151055,0,1,1,0.19141101789566828,lhs_main
170,112,2026-09-21T15:19:18,109.86114751287143,0.48698643674709086,0.0034528035895734395,0,17.92682947253105,1,0.05882831258074558,0.003402556001674384,0.0,1,1.1944844168289626,0,0.15297534981798527,0.010658056999091059,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,14.008006148897278,0,0,0,3.132367841659703,lhs_main
173,115,2026-09-21T15:19:18,40.92048436123501,0.11497867183150669,0.007496182655274375,1,1.3187496879326954,0,0.00020305724019903978,0.005916488997172564,0.0,1,1.186156678293458,0,0.012101973797720532,0.009545145032461733,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.11178372306599578,0,1,1,1.6133123947366876,lhs_main
174,116,2026-09-21T15:19:18,28.067427157447284,0.34646212744013427,0.0015794168603698872,1,1.1867721309410186,0,0.0005067138529348312,0.005841534992214292,0.0,1,1.1855437185695328,0,0.06313091001140211,0.009285707958042622,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.0010361594871997183,1,1,1,1.5896006735248163,lhs_main
171,113,2026-09-21T15:19:18,67.23917509476355,0.5455984300185379,0.0018121762559373514,1,68.07030734411155,0,0.09749946693299412,0.03191963100107387,2.07,1,1.1862472261944443,0,0.001712984914955723,0.009740378998685628,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,56.38290117017629,0,1,1,0.3051532456110766,lhs_main
172,114,2026-09-21T15:19:18,44.97378844968854,0.23702674467488954,0.0002891589991838959,1,45.79449439368493,0,0.0006026208553862215,0.021842344023752958,1.424,1,1.1855454943931363,0,0.009668740007962575,0.009386322984937578,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,37.62736150595931,0,1,1,0.42973057171566414,lhs_main
175,117,2026-09-21T15:19:18,57.4150383141376,0.7929651967120592,0.00523911683132277,1,1.2537862259588988,0,0.005737249482060806,0.0059406490181572735,0.0,0,1.2264693057642357,1,0.019880925554369093,0.007188085000962019,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.02227281193771201,0,0,0,1.2099831144698205,lhs_main
178,120,2026-09-21T15:19:18,70.61339535567996,0.39287389471814194,0.007000521894375116,1,1.2249725034562062,0,0.0013065576544917601,0.005970783997327089,0.0,0,1.396335556159907,1,0.039572736409343855,0.007249785994645208,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.1227234040898951,0,0,0,1.214210059833128,lhs_main
179,121,2026-09-21T15:19:18,115.84304731014956,0.4821750285024323,0.007822253696051749,1,1.211104520281669,0,0.0007670735753642344,0.006053911987692118,0.0,1,1.5227338101564367,0,0.28052344180659333,0.011065521975979209,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.20465119234645004,0,1,1,1.8278300045451479,lhs_main
180,122,2026-09-21T15:19:18,119.43411427702345,0.6532844560763448,0.005740277748128538,1,1.2027342917546102,0,0.00223628093695302,0.006110964983236045,0.0,1,1.1943380292601058,0,0.12733561020658282,0.009154978033620864,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.007030055385329999,1,1,1,1.4981231374644322,lhs_main
176,118,2026-09-21T15:19:18,100.67320497766379,0.19225174363474895,0.0019657545664469775,1,101.51814771285733,0,0.0005108534901132019,0.048378729028627276,3.04,1,1.185475850157388,0,0.0005099991258391917,0.010540395975112915,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,84.63493528727676,0,1,1,0.21787252759112002,lhs_main
177,119,2026-09-21T15:19:18,107.31617713613674,0.5242472753229996,0.00112646331914825,1,108.13876235494162,0,0.10892672125167331,0.04767373198410496,3.232,1,1.1862063358558346,0,0.0026397818180102293,0.009745697025209665,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,90.16353461130413,0,1,1,0.20442488178729132,lhs_main
